,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
1424,hsbc,2020-10-17 06:16:17,alvaro_delgado HSBC_MX te hablan,Twitter for Android,0,0,,,,,2019-11-06 21:58:07,55,15
1425,hsbc,2020-10-17 05:57:29,"HSBC_MX Ya súbanme mi tarjeta a platino, llevo años con la Oro y aplico para Platinum Advance :(",Twitter Web App,0,0,tarjeta,,,,2013-02-17 19:06:06,319,3935
1426,hsbc,2020-10-17 05:54:48,"delarrev Gad no usas hsbc, esa es lo peor 🥴",Twitter for iPhone,0,0,,,,,2019-02-09 12:08:08,115,123
1429,hsbc,2020-10-17 05:02:46,"HSBC_MX pakkio Lo mismo me acaba de pasar, menos $200 pesos en mi tarjeta, jamas me dijeron que debía tener una cantidad en mi tarjeta. Me cambiare de banco.",Twitter Web App,0,0,"tarjeta,banco,cambia",,,,2013-08-14 07:33:41,206,299
1430,hsbc,2020-10-17 05:01:50,jabazmonero Probablemente a su cuenta en hsbc,Twitter for Android,0,0,"cuenta,roba",,,,2019-11-06 21:58:07,55,15
1432,hsbc,2020-10-17 04:47:09,No me cansaré de decirlo: SantanderMx TIENES EL PEOR SERVICIO TANTO EN APP COMO DE BANCA EN GENERAL.   Me urge cambiarme de banco. BBVA_Mex ScotiabankMX BanorteEscucha HSBC_MX,Twitter for iPhone,0,3,"banco,cambia",,,,2010-04-25 19:57:57,484,392
1433,hsbc,2020-10-17 04:41:10,HSBC_MX Pues fui a una sucursal en Xochimilco y la ejecutiva la cual tiene una actitud muy desagradable (el otro ejecutivo sí es mucho más empático) me dijo eso.,Twitter for Android,0,0,"ejecutivo,sucursal",,,,2016-02-06 19:59:09,31,2707
1434,hsbc,2020-10-17 04:40:41,"Sigue Ramón García Gibson del círculo de ElCacas adscrito al SAT para detectar actividades sospechosas de Narcos y CO😂, súper investigado por la DEA y la Comisión Bancaria USA por ser el actor principal del Caso HSBC-Cártel de Sinaloa Aquí su caso: https://t.co/xANXzZYwB6 https://t.co/shqE1Lkyp8",Twitter for Android,0,1,,,,,2016-10-22 03:28:47,4208,3629
1435,hsbc,2020-10-17 04:27:16,En HSBC contamos con el primer Programa de Financiamiento Sustentable para empresas con un compromiso firme con el medio ambiente. Juntos podemos ayudar a implementar el cambio.  Conocé más en nuestra web: https://t.co/Pi6fuptd0W https://t.co/fTu9N34lbH,Twitter for Android,8,0,cambio,,,,2018-11-13 15:41:19,731,544
1436,hsbc,2020-10-17 04:19:16,"Soyfurrr HSBC tiene la tarjeta de crédito Zero, que no cobra anualidad, pero para sacarla debes tener una cuenta de débito ahí, mi mamá usa ese crédito, te dice que para débito mejor BBVA c:",Twitter for Android,0,0,"cuenta,tarjeta,anualidad",,,,2012-09-28 21:18:26,373,159
1437,hsbc,2020-10-17 04:18:31,HSBC_MX Te invito un cafe tizcao vemos que podemos hacer en beneficio de mexico,Twitter for Android,0,0,,,,,2011-06-06 22:47:14,1930,135
1441,hsbc,2020-10-17 03:56:07,"yacoy Miguel_Boggiano HSBC_AR LANACION La que nos espera es terrible, no paramos.  Nos conviene que la piña llegué ahora y no que sigamos en agonía año tras año.",Twitter for Android,0,0,,,,,2017-10-28 15:03:49,66,26
1445,hsbc,2020-10-17 03:43:39,Asegurate de todas las formas. Contratá tu seguro de 🚘 en el mes de octubre y obtené un 25% OFF + $1.000 de reintegro en las primeras 3 cuotas.  Cotizá y contratá tu seguro de forma online en 👉🏼 https://t.co/c9Hf427IWM  AsegurateOnLine https://t.co/SXI5CG40Ct,Twitter for Android,2,0,seguro,,,,2018-03-06 14:51:24,4993,1100
1447,hsbc,2020-10-17 03:42:06,"Ya me tiene hasta la madre el wey de HSBC_MX que su único trabajo es pagar el club, sus vacaciones y después irse con su hija. SharkTankMx",Twitter for Android,0,0,,,,,2009-04-30 06:36:30,978,1014
1448,hsbc,2020-10-17 03:41:00,"ColombianoInd YoAlejoV No se imaginan estos HAMPONES lo que TRUMP tiene preparado para todos los seres negativos. Palabras clave : FinCEN - JP Morgan, HSBC, Standard Chartered Bank, Deutsche Bank y Bank of New York Mellon - ICIJ",Twitter for Android,0,0,,,,,2010-05-21 15:38:58,187,101
1453,hsbc,2020-10-17 03:09:12,🔎 Obtuvimos el expediente de la investigación que realizó la CNBV entre 2007 y 2012 en contra de HSBC México en la que se revela cómo empleados y altos ejecutivos bancarios incurrieron en múltiples fallas que permitieron a grupos delincuenciales lavar cientos de millones de 💵,Twitter for iPhone,592,0,ejecutivo,,,,2009-07-08 14:54:20,4955,1319
1457,hsbc,2020-10-17 02:54:22,lacha Ni hablar del forro del HSBC,Twitter for iPhone,0,0,,,,,2016-07-02 14:10:04,1327,308
1459,hsbc,2020-10-17 02:47:55,Vinculan a funcionario del SAT con escándalo por lavado de dinero en HSBC https://t.co/Kskc4nBAx1,Twitter for Android,0,0,"lavado,dinero",MX,city,"Benito Juárez, Distrito Federal",2011-05-23 03:59:44,2003,1063
1460,hsbc,2020-10-17 02:46:13,"HSBC_MX me estas cobrando una membresía que no solicite, y no me da opción de cancelarla",Twitter Web App,0,0,,,,,2011-04-09 01:03:08,233,267
1461,hsbc,2020-10-17 02:41:37,"😁 ¡Buen viernes, Boca! https://t.co/zpwfFipMlV",Twitter for Android,112,0,,,,,2020-01-04 04:54:14,74,49
1468,hsbc,2020-10-17 02:23:07,"yacoy diabolorojo Miguel_Boggiano HSBC_AR LANACION NoChequeable Hay corralito en pesos desde marzo, solo podes retirar por cajero, no quieren que vayas al blue a cambiar los pesos, subiría más la brecha",Twitter for iPhone,0,0,cambia,,,,2012-09-24 02:20:00,346,42
1469,hsbc,2020-10-17 02:17:10,"Justicia Selectiva: la Disparidad, bajo los mismos cargos y años, la DEA se lanza hoy contra Cienfuegos pero cuando salió a la luz que HSBC lavaba dinero en EUA al cartel de Sinaloa: TooBigToJail El crimen no tiene fronteras pero claramente insisten que México es el culpable",Twitter for iPhone,4,0,"cargo,dinero",,,,2012-01-13 06:45:08,87,56
1470,hsbc,2020-10-17 02:10:12,"Cómo me encantó el corporativo de HSBC, quiero ir todos los días",Twitter for Android,0,0,,,,,2011-10-09 21:08:48,135,157
1471,hsbc,2020-10-17 02:02:18,"Frente al COVID-19, la Universidad de las Américas Puebla y HSBC se unen para que 95% de los alumnos continúen con sus estudios. Conoce la historia.",Twitter for Android,41,0,,,,,2015-10-06 19:48:44,17,918
1473,hsbc,2020-10-17 01:57:36,pincherodri Nop. Me siguen chingando pero de HSBC.,Twitter for iPhone,0,0,,,,,2011-06-18 02:38:09,429,271
1476,hsbc,2020-10-17 01:51:11,Para rematar el día tengo 1:30 hablando al HSBC y no me resuelven NADA LOS ODIO,Twitter for iPhone,0,0,,,,,2012-05-24 00:45:46,206,397
1480,hsbc,2020-10-17 01:47:11,jimetechera22 Vamos a ver si nos regalan una canasta aunque sea de tanta propaganda que le estamos haciendo cc HSBC_UY,Twitter for iPhone,0,1,,,,,2010-06-28 02:05:47,1918,13123
1481,hsbc,2020-10-17 01:44:29,"claudiolite apnos27 SEGCan HSBC_UY te pide de todo para abrirte 1 cuenta,te vuelven loco,mejor ItauUruguay son más ejecutivos .",Twitter for iPhone,0,1,"cuenta,ejecutivo",,,,2010-12-30 04:28:45,257,203
1482,hsbc,2020-10-17 01:42:47,Vero_Langelinie Si me preguntas a mí es porque por cosas del destino (retrasos que nunca fueron mi culpa tipo mis primeros antecedentes penales no estaban firmado y el primer DNI que tardaba 4 meses a mí me tardó 8) es porque sigo teniendo DNI temporal y pues no me dan :( de vainiiita tdc HSBC,Twitter for Android,0,0,tdc,,,,2009-09-09 15:22:17,386,12
1483,hsbc,2020-10-17 01:41:15,Efecto_Tequila Jajajaj naaaaa... aproveché el despido porque si hay algo que tiene bueno el HSBC es que si adelantas los préstamos pagas sólo el capital (y te evitas el aumento de la ui) 😉,Twitter for iPhone,0,1,bueno,,,,2011-06-14 18:08:36,1153,1513
1485,hsbc,2020-10-17 01:38:22,"Eso que tanto querés, págalo en mini cuotas.  Conocé el Préstamo Personal HSBC. Tu dinero disponible de forma inmediata.   Solicitalo aquí: https://t.co/d0C5A4neue https://t.co/e6ijihoGcd",Twitter for iPhone,1,0,dinero,,,,2013-03-03 01:21:53,668,177
1486,hsbc,2020-10-17 01:33:54,"tcrony Hola, te comparto que puedes realizar la portabilidad de tu nómina a HSBC, te comparto la liga donde podrás encontrar mayor información https://t.co/nfj00BV6vf.^CO",Sprinklr,0,0,tc,,,,2014-07-14 09:46:34,22,218560
1487,hsbc,2020-10-17 01:29:02,HSBC_MX Yo quisiera que mi quincena me lo depositarán aquí en HSBC,Twitter for iPhone,0,0,,,,,2010-09-05 00:43:20,285,638
1489,hsbc,2020-10-17 01:24:03,apnos27 SEGCan Y si lo hace HSBC lo harán todos los bancos en Uruguay.,Twitter for Android,0,1,banco,,,,2011-05-26 18:44:33,1158,1398
1490,hsbc,2020-10-17 01:22:09,jimetechera22 Nuuu la nueva del HSBC tiene Face ID y anda petacular!,Twitter for iPhone,0,1,,,,,2010-06-28 02:05:47,1918,13123
1491,hsbc,2020-10-17 01:20:32,Efecto_Tequila La del HSBC anda bárbaro pero no te vayas a olvidar del aparatito ese que te da el token para entrar a la cuenta en la app porque es lo mismo que nada 😂 pásate a Itaú. La versión anterior era 10 veces mejor pero igual la de ahora le pasa el trapo a todas,Twitter for iPhone,0,1,"cuenta,token,app,sat",,,,2011-06-14 18:08:36,1153,1513
1492,hsbc,2020-10-17 01:17:10,EBraquett No tengo opción. La del HSBC es un fuego,Twitter for iPhone,0,1,,,,,2010-06-28 02:05:47,1918,13123
1493,hsbc,2020-10-17 01:05:18,"CyberCrimen Hola Jucel, indicanos el área que te solicito esa información ,para validar la situación.^CO",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218560
1494,hsbc,2020-10-17 01:04:12,SoyPadme Simplylef xevtfm A quienes tenemos la nómina en HSBC nos han cobrado por no tener la quincena depositada supongo habrá que verlo con Condusef,Twitter for iPhone,0,0,,,,,2019-08-24 15:09:48,162,36
1495,hsbc,2020-10-17 01:03:02,"HSBC_MX tengo tarjeta de débito con ustedes, pero cuando solicité la de crédito me dijeron que necesitaban que les llevara una departamental ¿Me podrían dar ejemplos de esas tarjetas?",Twitter for Android,0,0,tarjeta,,,,2016-02-06 19:59:09,31,2707
1496,hsbc,2020-10-17 00:54:02,"AySA_Oficial Referente al pago de cuota mes 8 y mes 89 fueron abonadas 6/8 y 1/9 por banco HSBC HOME BANKING transaccion 4338 y 3033 respectivamente, por lo que rechazo sus notas de mora, gracias",Twitter Web App,0,0,"banco,transa,pago",,,,2014-12-15 18:46:42,300,294
1497,hsbc,2020-10-17 00:53:38,yacoy HSBC_AR LANACION Yo retiré $ ayer y hoy del galicia sin problemas .,Twitter for Android,0,0,,,,,2020-10-13 20:17:13,88,3
1499,hsbc,2020-10-17 00:45:36,"FinCENfiles En 2012, la sede de Londres del HSBC, el banco más grande de Europa, firmó un acuerdo de procesamiento diferido y admitió que había blanqueado al menos 881 millones de dólares de carteles de droga de América Latina. Detalles aquí. https://t.co/VVsgPQ7x3S https://t.co/9M2ZHHdfly",Twitter Web App,32,0,banco,,,,2020-10-17 00:41:55,1,0
1500,hsbc,2020-10-17 00:44:19,"lacha El token de bbva es un lujo al lado del nuevo del hsbc. Tebes 3 tipos de token, acceso, transaccion y otro para no se qué. Para cada token tenes que tipear una contraclave. Un asco.",Twitter Web App,0,0,"token,transa",,,,2009-07-20 11:34:01,304,46
1501,hsbc,2020-10-17 00:42:07,Un quien vive al peor banco HSBC_MX vs SantanderMx,Twitter for Android,0,0,banco,,,,2011-05-10 18:57:05,1012,117
1503,hsbc,2020-10-17 00:39:20,"pricatti El lunes pasado quise pagar un servicio de courier por Pay Pay y fue imposible (probé con Visa de HSBC, Bapro y Galicia); todas denegadas x disposición del Central.",Twitter for iPhone,0,1,"servicio,servicio",,,,2018-05-08 19:59:21,748,70
1504,hsbc,2020-10-17 00:39:04,"edmx Anda, no me sabía esa de Azteca.  De usuarios de HSBC si he leído pues queja de sus apps jajaja",Twitter for iPhone,0,0,"app,queja",,,,2008-10-19 06:58:03,1463,624
1505,hsbc,2020-10-17 00:36:41,"carlos2592 No, aguas, Azteca figura en los top 6 de México, han crecido mucho, al igual que Bancoppel. De AMEX y Citi no esperaba menos. HSBC podrá ser muy internacional, pero la neta sus aplicaciones apestan.",Twitter for iPhone,0,1,aplicacion,,,,2009-02-26 18:33:12,344,326
1506,hsbc,2020-10-17 00:34:30,"edmx Supongo que al ser bancos “chicos” (azteca y caja popular) es más fácil implementarlo, HSBC, AMEX y Citi pues ya tienen Apple Pay en otras regiones",Twitter for iPhone,0,0,banco,,,,2008-10-19 06:58:03,1463,624
1509,hsbc,2020-10-17 00:30:08,HSBC Fusion es la Banca de Negocios de los tiburones. Detén el gif y conoce en qué podemos ayudarte. 😎  Te invitamos a ver los últimos episodios de SharkTankMX hoy 10 P.M. por SonyChannelMX HSBCFusion BancaDeNegocios SharkTankMex https://t.co/lq4t4qmhYP,Sprinklr,1,4,,,,,2014-07-14 09:46:34,22,218560
1510,hsbc,2020-10-17 00:19:53,yacoy diabolorojo Miguel_Boggiano HSBC_AR LANACION NoChequeable No quieren que saques por que especulan que te vas al blue. Resentidos e ignorantes.,Twitter for iPhone,1,0,,,,,2011-10-06 11:49:30,34,17
1512,hsbc,2020-10-17 00:13:14,soyzaqi Carlitosok9 Miguel_Boggiano HSBC_AR bbva_argentina El HSBC puso una máquina en la suc de Santa Fe y pueyrredon q entrega hasta $ 250k. Tenes q pedir turno para acceder.,Twitter for iPhone,0,0,,,,,2015-12-20 16:36:42,176,63
1520,hsbc,2020-10-16 23:39:13,"yacoy HSBC_AR LANACION Saquen la guita del banco, la satrapía política kirchnerista en cualquier momento confisca todo.",Twitter for iPhone,0,0,"banco,sat",,,,2018-03-12 21:54:39,313,112
1522,hsbc,2020-10-16 23:37:00,cisneros__12 He tenido todos y hasta ahora va ganando hsbc xd,Twitter for iPhone,0,0,,,,,2010-03-19 02:10:03,416,386
1526,hsbc,2020-10-16 23:32:32,yacoy Miguel_Boggiano HSBC_AR LANACION Por eso siempre es bueno tener efectivo suficiente como para sobrevivir 3 meses sin problema. Yo diría hasta un año pero supongo que es mucho. Y siempre en verdes.,Twitter for Android,0,0,"bueno,efectivo",,,,2018-08-15 14:30:39,71,132
1528,hsbc,2020-10-16 23:31:19,CondusefMX HSBC_MX no más llamadas https://t.co/fPZeX0pcHx,Twitter for Android,0,0,llamada,,,,2010-09-20 02:51:20,120,132
1529,hsbc,2020-10-16 23:30:09,"Cerraron el cajero automatico del HSBC de calle 12(La Plata) hace media hora. Lleno de policias para cargar la guita y las maquinas en un camion.  No lo reubicaron, lo cerraron.",Twitter Web App,0,2,,,,,2020-03-26 19:25:08,362,375
1530,hsbc,2020-10-16 23:30:04,yacoy HSBC_AR LANACION Que raro... Si el HSBC es privado? El ladron no es que era el estado?,Twitter for Android,0,0,,,,,2019-08-04 19:38:39,49,13
1531,hsbc,2020-10-16 23:29:41,"Oskargarsan HSBC_MX Te aconsejo que busques otro banco, mi papá faclleció y ahora dicen que tardan  casi un año en darme los fondos de su cuenta de cheques. Lo entenderia si fuera inversión... pero no mms un añoooo! Tengo tres meses esperando y esa fue la reciente noticia... cambia de banco!",Twitter for iPhone,0,0,"cuenta,banco,cambia",,,,2018-09-15 21:24:14,23,39
1535,hsbc,2020-10-16 23:21:00,"HumbertoGdCA Humberto, por favor compártenos por Mensaje Directo a que sucursal acudiste (numero/ubicación), tu nombre completo y el nombre del ejecutivo que te atendió, para seguimiento de esta situación, aviso de privacidad en: https://t.co/hjASFEKiH0 ^CO",Sprinklr,0,0,"ejecutivo,sucursal",,,,2014-07-14 09:46:34,22,218560
1537,hsbc,2020-10-16 23:18:23,nandotocho tiene que saber qué esta pasando en el banco hsbc de diag 74 y 47,Twitter for iPhone,0,0,banco,,,,2011-08-23 14:14:17,266,113
1538,hsbc,2020-10-16 23:17:31,HSBC_MX Tengo duplicidad de número de cliente por una cuenta de nómina que me acaban de abrir y llevan un mes completo uniéndolas ... y mi cuenta original fuera de servicio,Twitter for iPhone,0,0,"cuenta,servicio,cliente,servicio",,,,2009-05-27 05:51:11,277,291
1539,hsbc,2020-10-16 23:15:03,"Germo9810 Hola Germo9810, con gusto le podemos orientar, para un segundo crédito FOVISSSTE tenemos nuestros esquemas de cofinanciamiento como alia2 plus o respaldados, le sugerimos acudir con los bancos HSBC, SANTANDER, SCOTIABANK BANAMEX y BANCOMER con los que se puede ejercer",Twitter Web App,0,0,banco,,,,2010-08-26 18:22:08,197,55562
1540,hsbc,2020-10-16 23:14:39,"¿Conocés todos los beneficios del Echeq? Operá a través de OnlineBanking sin moverte de donde estás 💻, de una forma más segura, práctica, eficiente y 100% online.  Conocé más y operá con tranquilidad en 👉🏼https://t.co/z1Snh2vQVL https://t.co/fHnKfjpNGE",Twitter for iPhone,1,0,,,,,2010-06-19 22:29:09,408,14
1541,hsbc,2020-10-16 23:14:28,"HumbertoGdCA Hola Humberto, una disculpa por la experiencia, indicanos el servicio que requieres.^CO",Sprinklr,0,0,"servicio,servicio,disculpa",,,,2014-07-14 09:46:34,22,218560
1542,hsbc,2020-10-16 23:11:25,"HSBC HSBC_MX tengo 10 años con mi cuenta y ya me harté... HSBC tiene el peor servicio al cliente por teléfono, en sucursal y cero tecnología. No me pueden solucionar nada. Próxima semana cerraré mi cuenta y me cambiaré por completos a otro banco.",Twitter for iPhone,0,0,"cuenta,sucursal,servicio,cliente,banco,servicio,cambia",,,,2009-05-27 05:51:11,277,291
1543,hsbc,2020-10-16 23:08:48,"SEGCan HSBC Uruguay tambien te abre cuenta allá sin requisitos y bastante rapido. Una vez que tenes los dolares en una cuenta tuya, los podes traer a una cuenta tuya local en dolares, sin pesificar. Y si preferis, los dejas afuera todo lo posible.",Twitter for iPad,0,17,"cuenta,dolar",,,,2015-04-17 20:58:25,980,115
1544,hsbc,2020-10-16 23:08:00,yacoy Miguel_Boggiano HSBC_AR LANACION OJO CON LOS VIERNES... EL CORRALITO NOS SORPRENDIO UN LUNES... NO OLVIDARLO.,Twitter Web App,0,0,,,,,2017-01-24 00:46:58,41,61
1545,hsbc,2020-10-16 23:05:27,Yo lo explico. HSBC_AR  apesta. No responden los reclamos. https://t.co/778rhOUPC4,Twitter Web App,0,1,reclamo,,,,2018-09-24 18:54:38,63,75
1546,hsbc,2020-10-16 23:04:56,"URGENTE En MEXICO narco legionarios de Cristo, asesores de BancoMundial cómo Jesuita GarciaGibson amigo de Alfonso Romo, ex HSBC_MX colaborador SATMX de AMLO lavan dinero de Cartel de Sinaloa a través de DONACIONES en ASOCIACIONES AC y VATICANO  https://t.co/GvD1SnuHGi https://t.co/Eh4DEpm8fd https://t.co/yQnD19Qeah",Twitter for Android,17,0,"asesor,dinero",,,,2008-02-27 22:02:31,21193,21499
1547,hsbc,2020-10-16 23:04:40,"Lavale_dora Yo vendía tarjetas de crédito HSBC y teníamos un discurso al saludar y teníamos que convencerlo y nos supervisaban, total que al que buscaba y me contestó estaba velando a su madre y me despedí. Me regañaron por mi poca insistencia y le dije que era un tema de solidaridad.",Twitter for Android,0,1,tarjeta,MX,city,"Miguel Hidalgo, Distrito Federal",2009-10-22 16:14:12,1349,696
1548,hsbc,2020-10-16 23:01:22,"LaDolceKaro Hola, una disculpa, envía por mensaje privado tu número telefónico donde recibes estas llamadas para bloquear ofertas https://t.co/OwvFso4iY9 .^CO",Sprinklr,0,0,"llamada,disculpa,oferta",,,,2014-07-14 09:46:34,22,218560
1549,hsbc,2020-10-16 23:00:26,"Ventajas de Crédito Hipotecario Pago Bajo de HSBC_MX: 15% más de línea de crédito vs pago fijo. Crédito con tasa fija, pagos iniciales bajos (ideal para familias jóvenes), incrementos controlados y conocidos.",Twitter Web App,0,1,pago,,,,2009-12-07 23:07:50,3543,13907
1550,hsbc,2020-10-16 22:56:36,"HSBC_MX Disculpa, les tengo mandar un mensaje con él mismo número al que me llaman todas las semanas para indicar lo mismo que les digo en línea: que no tengo ningún producto o servicio con ustedes y no me interesa?",Twitter for iPhone,0,0,"servicio,interes,servicio",,,,2010-03-05 19:46:40,109,79
1551,hsbc,2020-10-16 22:49:51,"HSBC_MX SantanderMx ScotiabankMX BBVARe_mx Con quién puedo cambiar mi nómina, ya que bbva me solicita registro de mi rostro, busco un banco que no me solicite el mismo biométrico para usar la aplicación de teléfono 🙃",Twitter Web App,0,0,"banco,cambia",,,,2017-03-21 01:14:38,377,117
1552,hsbc,2020-10-16 22:42:23,Hoy pagando con tarjetas de crédito de HSBC_AR tenés un 25% de descuento y 3 cuotas sin interes comprando online en paulacahen prototypearg Rochas Lazaro Devre y Penguin sin tope,Twitter for Android,0,0,"tarjeta,descuento,interes",,,,2017-02-24 23:56:03,37,1371
1555,hsbc,2020-10-16 22:40:46,"gomez29chris Hola, para poder enlazarte con un agente del área correspondiente, por favor compártenos por Mensaje Directo, tu número de teléfono y nombre. aviso de privacidad en: https://t.co/hgV4lnrU0K ^LP",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218560
1556,hsbc,2020-10-16 22:38:19,Paul_Bazzo_17 Miguel_Boggiano HSBC_AR LANACION Si en pesos,Twitter for iPhone,0,0,,,,,2009-05-27 01:54:19,766,133
1560,hsbc,2020-10-16 22:31:45,HSBC_MX * más mi número de cuenta!!!,Twitter Web App,0,0,cuenta,,,,2010-08-23 03:20:51,1375,1364
1563,hsbc,2020-10-16 22:29:17,por_PatriciaV Mira que las compre en plaza Carolina detrás del antiguo HSBC.  3 rollos de 5 metros por $ 26 más el 7%,Twitter for iPhone,1,0,,,,,2010-01-23 16:11:54,2080,4801
1564,hsbc,2020-10-16 22:27:35,arnalesmario Indicanos las opciones que estas digitando y el servicio que requieres.^CO,Sprinklr,0,0,"servicio,servicio",,,,2014-07-14 09:46:34,22,218560
1566,hsbc,2020-10-16 22:27:09,"alexespino77 Hola alexespino77, para un segundo crédito FOVISSSTE tenemos nuestros esquemas cofinanciados como alia2 plus o respaldados, le sugerimos acudir con los bancos HSBC, SANTANDER, SCOTIABANK BANAMEX y BANCOMER con los que se puede ejercer, para indicarles que desea solicitarlo",Twitter Web App,0,1,banco,,,,2010-08-26 18:22:08,197,55562
1569,hsbc,2020-10-16 22:24:14,"vannemedrano Hola, te ofrecemos una disculpa por esta experiencia, puedes solicitar la Cancelación de tus datos enviando un correo con tu información personal a Mexico_ARCOhsbc.com.mx, reportando esta situación. ^CO",Sprinklr,0,0,"disculpa,ofrece",,,,2014-07-14 09:46:34,22,218560
1572,hsbc,2020-10-16 22:20:24,"HSBC_MX Casi un mes  después y seguimos en las mismas, diario es bloquear y bloquear números CondusefMX https://t.co/p8xLuA0PW8",Twitter for Android,0,1,,,,,2010-09-20 02:51:20,120,132
1573,hsbc,2020-10-16 22:19:42,yacoy Miguel_Boggiano HSBC_AR LANACION Pregunta.. es cuenta en AR$?,Twitter Web App,0,0,cuenta,,,,2014-07-23 04:44:46,113,25
1575,hsbc,2020-10-16 22:16:52,HSBC_MX Me bloqueron ustedes por los intentos fallidos que hice por qué no me acuerdo de mi contraseña si me pueden decir que puedo hacer en estos casos por favor gracias,Twitter for Android,0,0,,,,,2010-04-24 23:03:22,206,59
1576,hsbc,2020-10-16 22:16:37,¿Recuerdan el caso HSBC hace algunos años que se multó al banco  por lavar el dinero del narco mexicano?  Dos preguntas una respuesta  A quién despidió HSBC? Quién es el zar antilavado de la 4t?  Ramírez Gibson....la zorra cuida el gallinero,Twitter Web App,0,2,"banco,respuesta,lavado,dinero",,,,2014-01-07 04:15:33,37,122
1580,hsbc,2020-10-16 22:09:24,"yacoy Miguel_Boggiano HSBC_AR LANACION Mamita querida, papel araña y Fiambrin. Pronto termina la cuarentena y te vamos a ir a buscar y a pedirte consejos. Ojala te de la nafta",Twitter for Android,0,0,,,,,2019-10-18 10:02:50,1378,815
1581,hsbc,2020-10-16 22:04:13,178 pe   al HSBC le gusta esto 👍  a ARCOR le gusta esto 👌  a Eunekian le gusta esto 🤪 a Techin le gusta esto 🤣 a los exportadores les gusta esto 😬,Twitter for Android,0,0,,,,,2010-10-04 20:07:26,1612,1693
1582,hsbc,2020-10-16 22:03:55,HSBC_MX Muchas gracias! Ojalá atrapen a esos ratas!,Twitter for iPhone,0,0,,,,,2010-03-31 14:28:36,397,133
1584,hsbc,2020-10-16 22:02:12,La aplicación de HSBC es tan inservible cómo los dodgers en postemporada,Twitter for Android,0,0,,,,,2012-07-03 22:09:46,52,52
1585,hsbc,2020-10-16 22:01:01,"arnalesmario Hola Mario, una disculpa por la experiencia, indicanos el numero que estas marcando, las opciones que estas digitando y el servicio que requieres.^CO",Sprinklr,0,0,"servicio,servicio,disculpa",,,,2014-07-14 09:46:34,22,218560
1586,hsbc,2020-10-16 22:00:00,"¡Feliz fin de semana! te esperamos el próximo lunes con tus dudas o comentarios de nuestros productos y servicios. Claudia ^CO, Liliana ^LP, Nancy ^NR, Thalia ^TG",Sprinklr,1,7,"servicio,servicio",,,,2014-07-14 09:46:34,22,218560
1587,hsbc,2020-10-16 21:59:58,"victormdzmtz Recuerda: No proporciones usuarios, contraseñas, números de cuenta, números de tarjetas, código CVV, NIP o información personal y reportanos cualquier correo. Te invitamos a consultar algunos TIPS de Seguridad en: https://t.co/y8f7aIoq0E.^CO (2/2)",Sprinklr,0,0,"cuenta,tarjeta",,,,2014-07-14 09:46:34,22,218560
1588,hsbc,2020-10-16 21:59:29,"victormdzmtz Te comparto que los mensajes no corresponden a HSBC, en breve lo reportamos. ^CO (1/2)",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218560
1589,hsbc,2020-10-16 21:55:33,yacoy Miguel_Boggiano HSBC_AR LANACION Queremos sacar la guita. El lunes se pudre.,Twitter for Android,0,0,,,,,2011-09-13 04:13:52,281,53
1590,hsbc,2020-10-16 21:55:11,yacoy Miguel_Boggiano HSBC_AR LANACION Si sos kakerto jodete !Si sos del 41% infórmate mejor en Twitter .Las cuentas con mejor información es la nuestra .,Twitter for Android,0,0,cuenta,,,,2020-09-25 16:30:02,219,69
1591,hsbc,2020-10-16 21:48:55,"minerva77740039 Hola, una disculpa por la experiencia, por favor compártenos por Mensaje Directo a que sucursal acudiste (numero/ubicación), tu nombre completo y el nombre del ejecutivo que te atendió, para seguimiento de esta situación, aviso de privacidad en: https://t.co/1icncl41cb ^CO",Sprinklr,0,0,"ejecutivo,sucursal,disculpa",,,,2014-07-14 09:46:34,22,218560
1592,hsbc,2020-10-16 21:48:42,Horas tratando de tener atención al cliente por parte de HSBC_MX ¿Responderán algún día? whoknows,Twitter Web App,0,0,cliente,,,,2010-08-23 03:20:51,1375,1364
1593,hsbc,2020-10-16 21:48:05,"diabolorojo Miguel_Boggiano HSBC_AR LANACION NoChequeable Me indican que son plástico no hay manera de retirar efectivo, ni siquiera en taquilla... https://t.co/hmMrvpDgXN",Twitter for iPhone,0,2,efectivo,,,,2009-05-27 01:54:19,766,133
1594,hsbc,2020-10-16 21:45:20,yacoy Miguel_Boggiano HSBC_AR LANACION jaja inchequeable NoChequeable,Twitter Web App,0,1,,,,,2010-05-22 04:29:03,594,170
1596,hsbc,2020-10-16 21:44:18,yacoy HSBC_AR A comerla,Twitter Web App,0,0,,,,,2020-01-29 04:49:40,516,67
1597,hsbc,2020-10-16 21:43:47,"¡Ya puedes registrarte al Simposium2020! Te invitamos a conocer las opciones de registro, además si eres tarjetahabiente HSBC recibe un descuento especial. Da clic aquí para iniciar https://t.co/C09d7I6c2Z Simposium2020 IMEFCDMX Finanzas Tecnología CapitalHumano Financiero https://t.co/l3RHieayLl",Twitter Web App,2,0,"tarjeta,descuento",,,,2012-07-26 00:32:17,615,11724
