,banco,fecha,texto,src,rt,fav,country,type,place,desde,sigue_a,lo_siguen
1151,citibanamex,15/10/2020 08:39,"LamaSalvador Hola buen día Salvador Lama un placer saludarte y una disculpa, si tu AFORE es Citibanamex, los puedes consultar en BancaNet: 1. Selecciona ""Otros productos"" del menú principal y haz clic en ""AFORE &gt; Estados de cuenta"". 2. Consulta tu informe de saldos en línea o solicita el (1)",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1152,citibanamex,15/10/2020 08:21,"aideh180 MarthaFigueroax Citibanamex Telmex solo sirve para robar, hablas por las fallas, y es un rollo, por tanto numero que tienes que marcar, y a la hora de pedir el ajuste, de los dias que no tuviste servicio, te dan el avion. En un tiempo solicite, por varios medios los datos de la matriz, y nunca me la dieron",Twitter for Android,0,1,,,,10/01/2014 18:42,41,8
1153,citibanamex,15/10/2020 08:15,"MarthaFigueroax Citibanamex Si que estas en problemas Martha, esta dificil encontrar esos empleados, tanto como encontrar en las televisoras conductoras de espectáculos, inteligentes, cero mamonas, imparciales y respetuosas. Serviciales (lame botas), hay muchas con ls productors,  ejecutivos, y titulares",Twitter for Android,0,0,,,,10/01/2014 18:42,41,8
1157,citibanamex,15/10/2020 06:01,Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex Como la narcocopa de Colombia en 2001 en casa con sus arbitros sin muchos equipos donde hasta Honduras obtuvo el 3er lugar. Colombia es inferior historicamente.,Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
1158,citibanamex,15/10/2020 05:39,eduvra Es que se me hacen muy similares las fechas y si te fijas la llegada de Apple Pay a otros países la mayoría fueron el 20 de octubre y otra casualidad es que Citibanamex Pay dejara de funcionar ese mismo día,Twitter for iPhone,0,0,,,,19/06/2016 19:59,78,32
1159,citibanamex,15/10/2020 05:27,"mario_dico50 Citibanamex Muy difícil, si alguien pide un préstamo, le autorizan el doble de lo que pidió.",Twitter for Android,0,0,,,,04/10/2011 18:31,675,40
1162,citibanamex,15/10/2020 05:20,misabelmf Citibanamex Y aparte la hora en el teléfono para que me dijeran que no había cargo alguno🥲,Twitter for Android,0,1,,,,30/05/2013 23:40,1041,649
1163,citibanamex,15/10/2020 05:18,angerey13 Citibanamex Es enojoso caray 😐,Twitter for iPhone,0,1,,,,19/03/2011 17:55,289,1193
1165,citibanamex,15/10/2020 05:14,Citibanamex donde puedo solicitar me envíen un estado de cuenta de mi afore???,Twitter for Android,0,0,,,,08/10/2014 03:23,231,39
1167,citibanamex,15/10/2020 05:10,janellyfarias Citibanamex Hermosa,Twitter for Android,0,0,,,,19/07/2015 04:05,447,37
1169,citibanamex,15/10/2020 05:08,MarthaFigueroax Citibanamex No existen malos empleados. Solo existen malos jefes.,Twitter for Android,0,0,,,,13/08/2018 18:11,32,11
1171,citibanamex,15/10/2020 05:01,misabelmf Citibanamex Nos están cuidando de nosotros mismos 😅,Twitter for Android,0,1,,,,30/05/2013 23:40,1041,649
1173,citibanamex,15/10/2020 04:58,"7'415,860 reclamaciones contra los bancos, un 70% entra en el rubro de “posibles fraudes”. El primer lugar Citibanamex y BancoSantander la segunda institución con más reclamaciones y si les suspendemos sus pagos hasta q aparezca el dinero? https://t.co/2ojW54WDiV vía emeequis",Twitter for Android,11,0,,,,16/10/2009 22:26,869,1042
1175,citibanamex,15/10/2020 04:57,Hola Citibanamex qué onda con su app llevo días con este error. La app sí está actualizada y por lo visto no soy la única con el issue. https://t.co/21Dm3nLEQn,Twitter for iPhone,0,1,,,,09/03/2010 15:04,158,376
1176,citibanamex,15/10/2020 04:43,angerey13 Citibanamex Dejé de comprar en mi tienda en línea favorita porque la tarjeta no me dejó. 😕,Twitter for iPhone,0,1,,,,19/03/2011 17:55,289,1193
1179,citibanamex,15/10/2020 04:36,JacoboTueme Jacobo buenas noches ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com (1),Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1181,citibanamex,15/10/2020 04:33,También Banorte_mx SantanderMx HSBC_MX Citibanamex son los empleados los que lo hacen ellos tiene la información https://t.co/8N6DuhqSWg,Twitter for iPhone,0,0,,,,16/05/2017 02:56,1383,953
1182,citibanamex,15/10/2020 04:27,"¡Solo 120 horas! 😱✈️ Sí, solo tienes 120 horas en línea para planear tu viaje y apartar tu vuelo desde $199 pesos, viajando de octubre 2020 a marzo 2021, además obtén hasta dos meses de regalo al comprar a 18MSI con tarjetas Citibanamex, ingresa. 👉 https://t.co/TLJ2OtVlP1 https://t.co/8aVWvuC6RF",Twitter for Android,5,0,,,,24/09/2020 01:09,34,3
1183,citibanamex,15/10/2020 04:27,Después de quejarme durante varios meses por que Citibanamex usa la banqueta como estacionamiento aparentemente por primera vez me están haciendo caso 🙌💪 https://t.co/sIZ28Kd3Rf,Twitter for Android,0,0,,,,12/02/2011 20:56,1013,61
1184,citibanamex,15/10/2020 04:26,"Citibanamex ¿No queda mejor así? Lee la entrevista que hicimos a Lenia Ruvalcaba, destacada medallista olímpica mexicana que posee cuatro preseas en judo. CapitalyEstilo",Twitter for iPhone,0,0,,,,28/12/2017 21:20,278,117
1185,citibanamex,15/10/2020 04:25,"RobertoGRSegura Roberto en Citibanamex estamos para servirte, por favor contáctanos siempre que lo necesites. Será un gusto ayudarte. -MR",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1186,citibanamex,15/10/2020 04:25,"mabelation xavcinest TolucaFC Así como Citibanamex, Chevrolet dejó de ser patrocinador y ya tiene tiempo. También se fue Huawei.",Twitter for Android,0,2,,,,28/02/2010 02:39,1543,237
1187,citibanamex,15/10/2020 04:22,😱 ¡Aprovecha las 120 horas en línea para apartar tus vuelos! Viaja de octubre 2020 a marzo 2021 desde $199 pesos.✈️ Difiere el resto correspondiente a la TUA y págalo después. Obtén hasta 2 meses de regalo al comprar a 18MSI con tarjetas Citibanamex.👉 https://t.co/AQSwSAOkEY https://t.co/AqlsDzDBsR,Twitter for Android,7,0,,,,24/09/2020 01:09,34,3
1189,citibanamex,15/10/2020 03:55,¿Cuándo habrá legislación para regular a los bancos en cuanto a otorgamiento y cobro de créditos? Mx_Diputados senadomexicano dipsmorenavera CondusefMX lopezobrador_ Citibanamex cyamoda ContactoCitibmx ContactoCitibmx ContactoCitibmx https://t.co/5pC58icdTJ,Twitter Web App,1,0,,,,16/06/2010 20:34,650,71
1191,citibanamex,15/10/2020 03:51,Ante la ya casi cantada salida de Citibanamex como sponsor principal del Toluca ¿que patrocinador se le vería mejor al Diablo? https://t.co/nC85XPv59V,Twitter for Android,15,0,,,,08/08/2020 20:55,258,22
1192,citibanamex,15/10/2020 03:50,Lalo_Jimenez23 DiabloGenerico ¿CitiBanamex retiró el patrocinio? Llevaban casi 20 años.,Twitter for Android,0,0,,,,08/08/2020 20:55,258,22
1195,citibanamex,15/10/2020 03:45,FlakhoMoran Citibanamex,Twitter for iPhone,1,0,,,,25/01/2016 15:32,2915,17256
1198,citibanamex,15/10/2020 03:12,"neocity Hola Abraham, nuestra plataforma de Citibanamex Móvil se encuentra funcionando con normalidad, te sugerimos intentar nuevamente o como alternativa puedes usar BancaNet, si requieres asistencia de un ejecutivo  por favor",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1199,citibanamex,15/10/2020 03:09,JulCesarRamirez Hola Julio César Ramírez ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,1,,,,28/07/2009 21:15,74596,161711
1200,citibanamex,15/10/2020 03:09,Pp_AlarconPich Citibanamex ContactoCitibmx Así estoy yo !! :/,Twitter for iPhone,0,1,,,,12/05/2010 03:27,205,71
1204,citibanamex,15/10/2020 03:01,"Citibanamex Hace unos días reporté que no funciona su aplicación y me dijeron que sí funciona y me decían que entrara por BancaNet, y ahora que ya me depositaron mi nómina no me deja ver mi saldo. No puede ser, mejor me paso a otro Banco.",Twitter for Android,0,0,,,,28/03/2009 07:12,2441,981
1206,citibanamex,15/10/2020 03:00,MarthaFigueroax Citibanamex Mi estimada! Un saludo! Yo llevo más de un año con un caso que ellos no desean resolver; no pueden asumir o saber o guiar a sus clientes de una forma fácil y concisa para asuntos personales pendientes con familiares difuntos con cuentas en su institución... imaginate !!,Twitter for Android,0,0,,,,29/06/2008 05:23,178,117
1207,citibanamex,15/10/2020 02:57,"jorgealtt Lamentamos esta situación George, ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde (1)",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1208,citibanamex,15/10/2020 02:56,janellyfarias Citibanamex Yo los apoyo y te apoyo... soy hetero pero respeto 👍 Saludos Janelly ⚽️😘,Twitter for Android,0,2,,,,10/05/2017 07:43,213,113
1209,citibanamex,15/10/2020 02:42,litzymolina218 ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1213,citibanamex,15/10/2020 02:37,"eljc81 Citibanamex Cámbiate a be be ube a , la neta no andas batallando con nada. 3 años y 0 quejas 👌🏻",Twitter for iPhone,0,1,,,,26/02/2016 03:20,429,158
1214,citibanamex,15/10/2020 02:35,angerey13 Citibanamex Un horror ese banco.,Twitter for Android,0,1,,,,05/06/2014 01:42,208,1183
1215,citibanamex,15/10/2020 02:33,"janellyfarias Citibanamex Poco a poco el pertenecer a la comunidad LGBT ha sido visto de manera más ""natural"", ustedes como figuras públicas siento que es más difícil pero vamos paso a paso",Twitter for Android,0,3,,,,04/12/2010 20:13,569,99
1218,citibanamex,15/10/2020 02:25,"MarthaFigueroax Citibanamex Los de Banamex son una bola de estupidos, mi esposo murió de Covid y he querido cancelar su tarjeta y no se puede si no voy a la sucursal, soy una persona de alto riesgo pero les vale madres cero empatía, les pido que otra persona los lleve y me dicen NO!!",Twitter for iPhone,0,0,,,,10/04/2010 15:47,316,67
1221,citibanamex,15/10/2020 02:16,mentirasmexico Citibanamex Quienes son los actores?,Twitter Web App,0,0,,,,03/04/2018 20:56,28,9
1222,citibanamex,15/10/2020 02:13,Citibanamex Que pésimo servicio de Atención a Clientes vía telefónico tienen. ineptos,Twitter Web App,0,0,,,,29/01/2014 20:01,135,50
1223,citibanamex,15/10/2020 02:10,"PatrickTheMenta En Citibanamex estamos para servirte, por favor contáctanos siempre que lo necesites. Será un gusto ayudarte. -AZ",Sprinklr,0,1,,,,28/07/2009 21:15,74596,161711
1224,citibanamex,15/10/2020 02:10,Citibanamex hay modo que al hacer una trasferencia para comprar algún producto a una persona se pueda proteger la transferencia?,Twitter for Android,0,0,,,,25/03/2010 22:26,158,115
1225,citibanamex,15/10/2020 02:04,Citibanamex ¿Están teniendo problams generales para enntrar a su banca electrónica? Llevo una semana sin poder entrar :(,Twitter Web App,0,1,,,,16/04/2011 16:18,541,148
1226,citibanamex,15/10/2020 02:00,"Las expectativas de crecimiento del PIB para el 2020 aumentaron por primera vez en el año, de acuerdo con los resultados de la encuesta quincenal que realiza Citibanamex. La estimación sigue en una contracción cercana al 10%. https://t.co/L2cJ15Ep4o",SocialBee.io v2,0,0,,,,13/08/2013 06:11,550,376
1228,citibanamex,15/10/2020 01:49,ContactoCitibmx Si....que son un asco de banco Citibanamex,Twitter for iPhone,0,0,,,,05/07/2010 21:58,139,78
1229,citibanamex,15/10/2020 01:48,Oye Citibanamex hice un pago a una tc de ustedes en uno de sus cajeros para hacer pagos y se trago el dinero y me dijo que por problemas técnicos no se había podido completar la operación. Que procede ? ContactoCitibmx,Twitter for iPhone,0,0,,,,04/01/2018 14:41,1189,117
1230,citibanamex,15/10/2020 01:43,rodsy7 Lamentamos los inconvenientes. ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1231,citibanamex,15/10/2020 01:42,mtyladron Citibanamex Aparece mensaje de compra y a los minutos el de la cancelación 😒,Twitter for Android,0,1,,,,30/05/2013 23:40,1041,649
1232,citibanamex,15/10/2020 01:39,"Destaqué la importancia de la participación de todos los sectores en implementación de ODS. Sector Privado es fundamental. Citibanamex es un socio comprometido, muestra de ello es el Índice de Ciudades Sostenibles, elaborado junto con IMCO, institutomora y CIDE_MX",Twitter Web App,0,3,,,,22/06/2012 18:33,888,9414
1233,citibanamex,15/10/2020 01:35,▪ ¿Qué pasó con la economía?  El dólar finalizó la jornada a  $21.71 pesos a la venta en Citibanamex https://t.co/A0AMfaLlCh,Twitter Web App,0,0,,,,30/03/2009 19:30,121,3166218
1234,citibanamex,15/10/2020 01:31,Jude_1028 ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1236,citibanamex,15/10/2020 01:29,Estamos muy orgullosos de apoyar el sueño de miles de jóvenes que desean continuar sus estudios en el extranjero. Hoy ya son 500 JóvenesDeExcelencia aceptados en un posgrado en alguna de las mejores universidades del mundo. CadaPasoCuenta​ https://t.co/lGI0PKsnCA https://t.co/yzgak7Jbz0,Twitter for iPhone,4,0,,,,15/08/2020 15:27,102,70
1238,citibanamex,15/10/2020 01:20,MarthaFigueroax Citibanamex Justo vi tu publicación por la mañana y dije que mala onda !!! Y cómo ves que me estoy dando cuenta que están cobrando doble anualidad de mi tarjeta no se vale Citibanamex,Twitter for iPhone,0,0,,,,21/03/2010 23:00,319,86
1239,citibanamex,15/10/2020 01:14,Alrededor del 13% de la cartera de las Afores está invertido en valores extranjeros al segundo trimestre de 2020 ¿Cómo beneficia a tu ahorro? Escucha el comentario de  Alejandro Drijansky de Afore Citibanamex889Noticias  MarielenaVega LaVillegas1 https://t.co/CxzrE7fQ5M https://t.co/DOMFKznFJM,Twitter for Android,3,0,,,,02/03/2010 15:37,7879,7831
1240,citibanamex,15/10/2020 01:04,"MarthaFigueroax Citibanamex Te podría recomendar una en San Luis Potosí!!! Pero te queda lejos, sorry!!",Twitter for iPhone,0,0,,,,29/05/2013 05:34,107,19
1241,citibanamex,15/10/2020 01:04,ReyDNuevoLeon10 Citibanamex Jajaja un bot,Twitter for iPhone,0,0,,,,04/06/2015 17:00,525,1954
1242,citibanamex,15/10/2020 00:59,"TonoCobos Citibanamex Oigaaaa  es la de Débito, ya ni con mi dinero me dejan comprar... eso sí es cuidar mis finanzas 🤭🤣😂",Twitter for Android,0,1,,,,30/05/2013 23:40,1041,649
1243,citibanamex,15/10/2020 00:58,"En Telecomm seguimos trabajando para usted y puede continuar realizando en nuestras más de 1,700 sucursales pagos a tarjeta de crédito de los siguientes bancos: Banbajío Banco Azteca BBVA Santander Citibanamex HSBC Inbursa Banorte  FelizMiercolesATodos https://t.co/8ApQUUv5uc",Twitter for iPhone,1,0,,,,31/03/2010 15:57,1536,181
1244,citibanamex,15/10/2020 00:57,angerey13 Citibanamex Pague sus tarjetas profe mejor!,Twitter for iPhone,0,1,,,,27/12/2011 17:23,4945,3016
1245,citibanamex,15/10/2020 00:55,ReyDNuevoLeon10 Hola VamosLosTigres. Te ofrecemos una disculpa por la situación.  ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1246,citibanamex,15/10/2020 00:54,"Ay esos del Citibanamex están para llorar, ya ni con las T Débito puedo comprar en línea 🙄",Twitter for Android,0,4,,,,30/05/2013 23:40,1041,649
1247,citibanamex,15/10/2020 00:52,Maruchanchan ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1248,citibanamex,15/10/2020 00:51,¡Citibanamex te lleva a nuestros hermosos destinos! Paga con tu tarjeta de crédito y no dejes pasar estos grandes beneficios. Vigencia del 12 al 18 de octubre de 2020. Reserva en https://t.co/KOLgvNDEPX SienteLaBrisa EligeElegir https://t.co/jCwLWmIGxF,Twitter for iPhone,1,0,,,,13/11/2009 16:29,299,402
1249,citibanamex,15/10/2020 00:51,"En el nuevo episodio del podcast 🎙️ «Análisis BIVA» platicamos con adrian_dlg, Director de Estudios Económicos de Citibanamex, sobre las minutas de Banxico, el ajuste a su pronóstico de crecimiento y más.  🎧 Escucha ahora en ApplePodcast: https://t.co/CkTAJxfGyK https://t.co/9Kc9uO9qbZ",Twitter for iPhone,1,0,,,,08/04/2011 04:27,534,549
1250,citibanamex,15/10/2020 00:49,A Diana le quitaron el control de su celular Movistar y cuando lo recuperó se dio cuenta que habían vaciado su cuenta por medio de la banca móvil de Citibanamex. Condusef registró un aumento de 110% en reclamos por robo de identidad cibernética en 1 año. https://t.co/snjNlL7iP0,Twitter for iPhone,69,0,,,,23/09/2016 02:41,306,217
1252,citibanamex,15/10/2020 00:44,Como te odio Citibanamex 😫,Twitter for iPhone,0,2,,,,09/07/2009 20:37,929,3553
1253,citibanamex,15/10/2020 00:43,"eljc81 Citibanamex A mi igual me paso lo mismo, yo si hice fila de 40 min y cancele en sucursal universidad. Pésimo servicio de BANAMEX Citibanamex",Twitter for Android,0,1,,,,28/10/2014 16:13,595,140
1256,citibanamex,15/10/2020 00:31,FACEBOOK DEJA DE DECIRME QUE CITIBANAMEX ESTA TRANSIMITENDO EN VIVO,Twitter for iPhone,0,1,,,,30/03/2011 00:38,675,532
1257,citibanamex,15/10/2020 00:30,"ContactoCitibmx ¿Como unificar dos números de cliente? Ya fui a sucursal, me dieron un número de referencia pero aun no se ve reflejado en citibanamex móvil y ya paso casi un mes. Solo puedo ver mi TDC en la app",Twitter Web App,0,0,,,,13/06/2016 22:02,17,0
1258,citibanamex,15/10/2020 00:30,"SamKury Buenas tardes una disculpa, ¿te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1260,citibanamex,15/10/2020 00:21,TE ODIO Citibanamex,Twitter for iPhone,0,0,MX,city,"Victoria, Tamaulipas",02/08/2016 15:55,368,303
1261,citibanamex,15/10/2020 00:18,"¿Todos los bancos son igual de pésimos que Citibanamex? Por su culpa perdí un descuento en los Prime Day 😡😤🤬 sigo tratando de comunicarme con ustedes por todos los medios y nada, gracias por la pérdida de tiempo ❌❌❌❌",Twitter for iPhone,0,0,,,,28/10/2010 23:14,233,850
1262,citibanamex,15/10/2020 00:18,x10us Hey banco o citibanamex,Twitter for iPhone,0,0,,,,17/11/2013 21:34,1722,90
1264,citibanamex,15/10/2020 00:03,"FlakhoMoran Farmacéuticas extranjeras como Bayer, Novartis, Pfizer, Boehringer, porque las locales no tanto. Empresas de Relaciones Públicas como Jeffrey, Weber, Burson, Edelman. bancos extranjeros como Scotiabank o CitiBanamex. No conozco de bancos nacionales como Banorte o Inbursa o Azteca",Twitter for Android,0,3,,,,10/06/2012 00:40,1533,586
1265,citibanamex,15/10/2020 00:02,DiabloGenerico Y por qie citibanamex ya no nos van a patrocinar?,Twitter for Android,0,0,MX,city,"Cuautitlán Izcalli, México",10/03/2020 06:08,174,12
1266,citibanamex,14/10/2020 23:57,Citibanamex el peor servicio !! En verdad son ineptos !! Mañana mismo cancelo TODO del pinché banco.,Twitter for iPhone,0,0,,,,05/07/2010 21:58,139,78
1269,citibanamex,14/10/2020 23:55,Mario7FV ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1270,citibanamex,14/10/2020 23:55,sgrahar_x AylinneLucero Citibanamex BBVA_Mex SantanderMx Santander es igual que Banamex te roban y los dos se deslindan sigue buscando otro banco te lo digo por experiencia,Twitter for Android,0,0,,,,21/09/2019 08:35,60,3
1273,citibanamex,14/10/2020 23:53,MELXXXVIII ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1274,citibanamex,14/10/2020 23:48,Se acabará primero la Pila?? O mi paciencia con ContactoCitibmx  Citibanamex  Audcitibanamex https://t.co/gaSnha38UX,Twitter for iPhone,0,0,,,,07/10/2014 02:30,9,1
1275,citibanamex,14/10/2020 23:46,"Citibanamex necesito desparcializar un pago y por teléfono me dicen que mande correo y por correo me dicen que llame por teléfono, porque en sucursal tampoco cuentan con dicha operación disponible actualmente.",Twitter Web App,0,1,,,,16/07/2012 04:23,200,9367
1277,citibanamex,14/10/2020 23:31,"dannihdz7 •Centro de Activación Citibanamex, llama al 01800 3ACTIVA o 01800 322 8482. Si es una Tarjeta de una Cuenta de Débito Citibanamex es necesario activar la Tarjeta con una consulta de saldo y cambio de NIP en un cajero automático Citibanamex.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1278,citibanamex,14/10/2020 23:31,"dannihdz7 Buenas tardes una disculpa, si es una tarjeta de crédito para activarla te damos estas 4 opciones: •BancaNet •Citibanamex Móvil •Cajeros automáticos Citibanamex, ingresa con tu NIP y consulta tu saldo.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1280,citibanamex,14/10/2020 23:28,Pinches pedorros despotas Citibanamex mañana mismo nos damos de baja 😒 https://t.co/XKUqTUmf3R,Twitter for iPhone,0,0,,,,04/06/2015 17:00,525,1954
1281,citibanamex,14/10/2020 23:27,"rodsy7 Hola Rocío I. buenas tardes. Para generar una aclaración al respecto, te pedimos por favor comunicarte a Audiomático Citibanamex al 55 1226 2639 o al 800 021 2345 ingresa a la opción 1, 3 y 4 para problemas con cajero automático.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1284,citibanamex,14/10/2020 23:17,"Citibanamex así las cosas en San Pedro, Coahuila, México https://t.co/g6zbtZmSox https://t.co/tpdl6vyBwB",Twitter for Android,0,0,,,,16/02/2011 04:31,1206,511
1285,citibanamex,14/10/2020 23:16,ContactoCitibmx No tengo nada que decir fue un placer haberSido cliente citibanamex,Twitter for Android,0,0,,,,16/10/2019 08:30,9,2
1287,citibanamex,14/10/2020 23:15,"Citibanamex Banamex quiero activar mi tarjeta, pésimo servicio telefónico, pésimo servicio en la pag solo obligan a que la gente se u amotine en las sucursales 24 llamadas y nada 🤬 https://t.co/dgKmoStPoo",Twitter for iPhone,0,0,,,,30/01/2016 16:07,389,52
1288,citibanamex,14/10/2020 23:14,"ManuelS34173624 Hola, te invitamos verificar en el siguiente link, para conocer más detalles de tu requerimiento de Afore. https://t.co/Hzza8Y7Pf7 puedes escribir también al correo: aforeenlineacitibanamex.com O bien te compartimos los números telefónicos de Afore",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1289,citibanamex,14/10/2020 23:14,iglesias_spacer Lamentamos los inconvenientes.  ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1290,citibanamex,14/10/2020 23:13,Citibanamex como es posible que ahora tengamos mantener un saldo de$ 2000 mas aparte realizar 6 compras (con eso no tengo problemas ya que las realice aun asi me cobran comisión por no tener en la cuenta $2000  chinguen a su madre les pago la comisión y bye bye,Twitter for Android,0,0,,,,16/10/2019 08:30,9,2
1291,citibanamex,14/10/2020 23:11,cacaguatecong solo nos contactaremos en caso de detectar actividad inusual en alguna de tus tarjetas Citibanamex.  ¿Con la información proporcionada fue resuelto tu requerimiento?  Quedamos a tus órdenes.-BV,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1292,citibanamex,14/10/2020 23:11,"cacaguatecong Buenas tardes un placer saludarte, si te refieres a que si necesitas realizar el aviso de viaje te comento que desde el 04 de marzo de 2016 es posible usar tu Tarjeta de Crédito/Débito Citibanamex en cualquier lugar del mundo sin tener que avisarnos,",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1293,citibanamex,14/10/2020 23:10,"MoraJohan7 AgusGnds ElBicho007 miseleccionmx Citibanamex Jajajajajaa y aún así le roban los partidos a Panamá ,jajajjajaja nieguelo",Twitter for Android,0,0,,,,10/09/2020 11:45,3,0
1294,citibanamex,14/10/2020 23:09,MoraJohan7 AgusGnds ElBicho007 miseleccionmx Citibanamex Jajajjajaa que no? Jajajajajajajaja jajajajajajajaj México va islas patas de cangrejo,Twitter for Android,0,0,,,,10/09/2020 11:45,3,0
1295,citibanamex,14/10/2020 23:05,"ContactoCitibmx Buena tarde, fue de Citibanamex a atienda departamental Palacio de Hierro, el 5 de Octubre",Twitter for iPhone,0,0,,,,07/10/2014 02:30,9,1
1296,citibanamex,14/10/2020 23:04,"Mario7FV Buenas tardes Mario FV, ¿Fue una transferencia de Citibanamex a otro banco o de otro banco a Citibanamex?.-- IS",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1297,citibanamex,14/10/2020 23:03,Oye ContactoCitibmx necesito un estado de cuenta y no se puede por bancanet??  Me urge?  Citibanamex,Twitter for Android,0,0,,,,19/08/2010 00:43,490,29
1298,citibanamex,14/10/2020 23:03,"Banorte, Citibanamex, Principal, Azteca y Coppel son las Afores con más quejas https://t.co/BljDbhSQEo",Twitter Web App,0,0,,,,04/05/2020 20:09,4,0
1299,citibanamex,14/10/2020 23:03,Citibanamex increíble que sus cajeros en  Cancún no tengan dinero 🙄,Twitter for Android,0,0,,,,10/08/2012 01:55,730,205
1300,citibanamex,14/10/2020 23:00,🤡 ¡El Príncipe Payaso del Crimen y las Aves de Presa llegan mañana desde Ciudad Gótica al AutocinemaCitibanamex!   🎟️ Consulta más información en https://t.co/CaC6KfOLPy y adquiere tus boletos aquí 👇 https://t.co/THhkWzKgPl https://t.co/g4MrzmLbpW,Twitter Web App,0,7,,,,08/07/2009 19:56,378,1512509
1301,citibanamex,14/10/2020 22:59,Les voy a compartir algo que me está sucediendo con Citibanamex y un préstamo revolvente que adquirí hace años. Ojo que no les vaya a pasar lo mismo. Y ahora me pregunto si mi caso es uno que pueda reportar ante CondusefMX  Ahí les va el hilo.,TwitPanePlus,1,0,,,,11/02/2010 16:48,117,357
1304,citibanamex,14/10/2020 22:57,"El dólar finalizó la sesión a $21.71 en Citibanamex, una baja de 8 centavos, ante el avance del Covid19 en Europa y falta de apoyos en EU RegístrateGratis https://t.co/hErsOGmG8J",Twitter for Android,1,0,,,,06/08/2015 18:58,2024,420
1305,citibanamex,14/10/2020 22:57,"MELXXXVIII Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos a : QueremosEscuchartecitibanamex.com. Quedamos a tus órdenes. –PM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
