,fecha,texto,src,rt,fav
114,2020-10-17 02:57:26,@BBVA_Mex @BBVARe_mx es un error de dedo en esta página? O es una página fraudulenta https://t.co/umHjkWjroZ,Twitter for Android,0,0
115,2020-10-17 02:56:48,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for iPhone,16,0
116,2020-10-17 02:56:37,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for iPhone,63,0
117,2020-10-17 02:55:58,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for Android,16,0
118,2020-10-17 02:55:25,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for iPhone,16,0
119,2020-10-17 02:54:44,"🤩Regreso la afición 

🙌 Regreso la ilusión

⚡Regreso el triunfo para @ClubNecaxa

https://t.co/ArQoo3xDD0 

#FuerzaRayos | #FuerzaTijuas | #TusGuard1anes2020 https://t.co/tt0HveNcRP",Twitter for Android,8,0
120,2020-10-17 02:54:34,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for Android,16,0
121,2020-10-17 02:54:29,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
122,2020-10-17 02:54:29,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter for Android,260,0
123,2020-10-17 02:54:12,"@karla_naguatt @bbva Mmm a mi la de Banamex tampoco me dejaba hacer compras ni me aparecía dinero pero era por que tenía que ir al banco a actualizar mis datos, te lo piden cada no se cuanto",Twitter for iPhone,0,0
124,2020-10-17 02:54:05,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for Android,2505,0
125,2020-10-17 02:53:28,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
126,2020-10-17 02:53:26,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2Gqq87HGuB via @julioastillero,Twitter for Android,21,0
127,2020-10-17 02:52:34,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter Web App,16,0
128,2020-10-17 02:52:30,"Tabla general de La Liga BBVA Mx Femenil, tras finalizar la fecha 11, en donde Cruz Azul femenil se ubica en el Décimo tercer lugar con 9 puntos.
#ZonadeCruzAzul  #CruzAzulFemenil   #UnaFormadeVida #ConTodoContraTodo #LigaBBVAMxFemenil  #Guard1anes2020 https://t.co/XMGzPPjvGt",Twitter for iPhone,0,0
129,2020-10-17 02:52:09,"Oye @bbva y @Citibanamex quieren extorsionar en comercios con estas cuentas, digo para que las cancelen y no les vuelvan a dar acceso a sus servicios. Ese Brayan ya dejo de asaltar en las calles. https://t.co/8Yuwj2D56j",Twitter for iPhone,0,2
130,2020-10-17 02:52:02,"Tabla general de La Liga BBVA Mx Femenil, tras finalizar la fecha 11, en donde Cruz Azul femenil se ubica en el Décimo tercer lugar con 9 puntos.
#MaquinaAzulOficial  #CruzAzulFemenil   #UnaFormadeVida #ConTodoContraTodo #LigaBBVAMxFemenil  #Guard1anes2020 https://t.co/N6JqJjo30C",Twitter for iPhone,0,0
131,2020-10-17 02:51:08,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for Android,16,0
132,2020-10-17 02:50:16,"@Rebkra Puedes realizar la consulta de nuestro contrato único digital para que puedas consultar mayor información, el cual lo puedes visualizar realizando los siguientes pasos; En tu aplicación BBVA México en el menú de 3 líneas, (2/4)",S1Gateway,0,0
133,2020-10-17 02:49:43,Aparentemente con BBVA Go se pueden activar pagos de nfc con el celu contra la tarjeta que vos elijas.,Twitter for Android,1,0
134,2020-10-17 02:49:37,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for Android,16,0
135,2020-10-17 02:49:28,"El Kraken ya puso más ambiente en 5 minutos que el BBVA en todo el 2020.

Datos, no opiniones. @migangelgarzam @IngRodriguezM",Twitter for Android,5,0
136,2020-10-17 02:49:22,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for iPhone,16,0
137,2020-10-17 02:49:13,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
138,2020-10-17 02:49:10,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,TweetDeck,16,0
139,2020-10-17 02:49:05,Hola @BBVA_Mex por qué no me funcionan las notificaciones push de mi app de BBVA móvil?,Twitter for iPhone,0,0
140,2020-10-17 02:47:06,"El Kraken ya puso más ambiente en 5 minutos que el BBVA en todo el 2020.

Datos, no opiniones. @migangelgarzam @IngRodriguezM",Twitter for iPhone,5,0
141,2020-10-17 02:47:03,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for Android,2505,0
142,2020-10-17 02:46:36,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for iPhone,63,0
143,2020-10-17 02:46:05,"El Kraken ya puso más ambiente en 5 minutos que el BBVA en todo el 2020.

Datos, no opiniones. @migangelgarzam @IngRodriguezM",Twitter for iPhone,5,0
144,2020-10-17 02:46:05,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter for Android,260,0
145,2020-10-17 02:45:31,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for iPhone,63,0
146,2020-10-17 02:45:05,#HeyComunica 👩🏾‍💻 | Anuncia Hey Banco alianza con BBVA para depósitos en efectivo @ElFinanciero_Mx  https://t.co/AbzLOOukUC,Twitter for Android,2,0
147,2020-10-17 02:44:56,"#BBVA cierra su bróker en España con recolocaciones y salidas en la plantilla.

La segunda entidad española dejará de hacer informes sobre cotizadas españolas para destinar esos recursos a otras actividades.

Saldrá del banco parte de la plantilla.

https://t.co/zB08rFxnZt",Twitter for Android,8,0
148,2020-10-17 02:44:44,"El Kraken ya puso más ambiente en 5 minutos que el BBVA en todo el 2020.

Datos, no opiniones. @migangelgarzam @IngRodriguezM",Twitter for Android,5,47
149,2020-10-17 02:44:03,Torres (#BBVA): los fondos para la recuperación deben llegar a la educación https://t.co/YSCTSQ3LOk https://t.co/E1MsCT3R3F,bms_twitter_MercadosNWS,0,0
150,2020-10-17 02:43:48,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
151,2020-10-17 02:43:32,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter Web App,12,0
152,2020-10-17 02:42:37,"#AgendaFutbolística 📆 #Jornada14

@Rayados 🆚 @ClubPueblaMX

📆 Sábado 17 de Octubre
🕞 17:06
🏟️ BBVA
📺 @FoxSportsMX

#Guard1anes2020 ⚽ #LigaBBVAMX 🤠 https://t.co/FBqbojxfIU",Twitter for Android,3,0
153,2020-10-17 02:42:12,#Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,Twitter for Android,4,0
154,2020-10-17 02:42:05,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2eMoY6hBKn via @julioastillero,Twitter Web App,6,0
155,2020-10-17 02:41:18,ES cierto las llamadas diciendo que hablan de estos bancos en especial BBVA son de fraude yo caí y me quitaron 2400. Y tienen datos personales? Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/9MKQo1eR1G vía @julioastillero,Twitter for Android,17,0
156,2020-10-17 02:40:25,"Las empresas con mejor reputación en el Perú en 2020: @AlicorpOficial apararece en primer lugar, seguida de @BackusOficial (2º) e @interbank (3º). @BCPComunica (4º), @bbva  (5º), @ScotiabankPE (6º), Nestlé (7º), Ferreyros (8º), Natura (9º) y Kimberly-Clark (10º) cierran el top 10 https://t.co/AfVznsv7Fa",Twitter for iPhone,25,0
157,2020-10-17 02:39:48,"@Melissita1204 @bbva_peru Yo uso truecaller, justo en éste momento me están llamando de claro y supongo para venderme algún servicio pero como ésta app identifica las llamadas ya los tengo bloqueados, no solo tengo bloqueado a claro también tengo varias empresas...",Twitter for Android,0,0
158,2020-10-17 02:39:38,"@isa_martc Hola Isabel, lamentamos la percepción que mantienes en estos momentos. Asimismo, puedes seguir el paso a paso desde la nueva App Banca Móvil para realizar recargas de celulares ingresando en el siguiente enlace: https://t.co/zxDN0YXW24 ¡Saludos!",S1Gateway,0,0
159,2020-10-17 02:38:56,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter Web App,63,0
160,2020-10-17 02:37:37,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía @julioastillero,Twitter for Android,16,17
161,2020-10-17 02:36:58,#Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,Twitter for Android,4,0
162,2020-10-17 02:36:47,"Ya quisiera el BBVA un puesto de birria a nivel de cancha, la @SomosBalompie innovando https://t.co/17AweFybwF",Twitter for Android,0,0
163,2020-10-17 02:35:41,"@paolobenza Bbva, Scotiabank, interbank, ninguno nos dio Reactiva. 0 deudas, historial limpio. Q ellos tienen su lista de beneficiarios y solo a ellos llaman.",Twitter for Android,1,3
164,2020-10-17 02:35:40,@Soyfurrr Bbva,Twitter for Android,0,0
165,2020-10-17 02:34:18,"🤩Regreso la afición 

🙌 Regreso la ilusión

⚡Regreso el triunfo para @ClubNecaxa

https://t.co/ArQoo3xDD0 

#FuerzaRayos | #FuerzaTijuas | #TusGuard1anes2020 https://t.co/tt0HveNcRP",Twitter for iPhone,8,0
166,2020-10-17 02:33:33,@MichDiaz_ @BBVA_Mex #Bitcoin no te pide registrarte 🤡,Twitter for Android,0,0
167,2020-10-17 02:33:30,ES cierto las llamadas diciendo que hablan de estos bancos en especial BBVA son de fraude yo caí y me quitaron 2400. Y tienen datos personales? Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/9MKQo1eR1G vía @julioastillero,Twitter for iPhone,17,0
168,2020-10-17 02:33:15,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
169,2020-10-17 02:33:11,de F. Arce | Necaxa 2 - 0 Tijuana | Liga MX - Guardianes 2020 - Jornada 14 | LIGA BBVA MX https://t.co/tpNWbMDYiB #LigaMX #SienteTuLiga,Microsoft Power Platform,0,0
170,2020-10-17 02:32:43,"Qué bueno q tengo la app de @interbank porque hoy tenía un apuro y quise recargar el celular y jamás encontré la opción en la app del @bbva_peru ...amigos, su actualización es horrible!",Twitter for Android,0,3
171,2020-10-17 02:32:12,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
172,2020-10-17 02:31:20,"Llevo más de una semana sin poder acceder a mi cuenta @BBVA_Mex
Bajo ningún motivo pienso ""registrar"" mi rostro en su sistema.

Es increíble que no den opciones de acceso y quieran forzar a sus usuarios a dar sus datos. Terrible sus políticas vendidas como ""medidas de seguridad"". https://t.co/vztmHv9Cou",Twitter for Android,17,0
173,2020-10-17 02:30:59,"🤩Regreso la afición 

🙌 Regreso la ilusión

⚡Regreso el triunfo para @ClubNecaxa

https://t.co/ArQoo3xDD0 

#FuerzaRayos | #FuerzaTijuas | #TusGuard1anes2020 https://t.co/tt0HveNcRP",Twitter for iPhone,8,0
174,2020-10-17 02:30:24,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for Android,2505,0
175,2020-10-17 02:30:20,"🤩Regreso la afición 

🙌 Regreso la ilusión

⚡Regreso el triunfo para @ClubNecaxa

https://t.co/ArQoo3xDD0 

#FuerzaRayos | #FuerzaTijuas | #TusGuard1anes2020 https://t.co/tt0HveNcRP",TweetDeck,8,55
176,2020-10-17 02:29:44,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
177,2020-10-17 02:29:00,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter Web App,260,0
178,2020-10-17 02:28:42,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter for iPad,12,0
179,2020-10-17 02:28:40,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter Web App,12,0
180,2020-10-17 02:27:56,"@Soyfurrr Buenas experiencias:
@Banorte_mx 
@BBVA_Mex
Regular:
@SantanderMx
Muy malo:
@ContactoCitibmx",Twitter for Android,0,0
181,2020-10-17 02:27:12,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter for iPhone,12,0
182,2020-10-17 02:26:48,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter for Android,12,0
183,2020-10-17 02:26:19,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for iPhone,63,0
184,2020-10-17 02:25:33,"@hombrpastelillo @molotovmx Petición bizarra a destiempo, las razas originarias ya no existen. Es más bien como un ""hagan nuestra voluntad para sentir que les ganamos en algo"". De que sirve el perdón si nos siguen chingando con sus bancos ,@BBVA y @SANTANDERMEXI  ?! Mames @lopezobrador_  #Fobaproa",Twitter Web App,0,0
185,2020-10-17 02:25:31,"@paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectorista en 2 oportunidades y fueron denegadas a pesar de cumplir con los requisitos, pedí las razones y en vez de respuestas me ofrecieron otro productos de capital de trabajo. https://t.co/gkPS6WS1Po",Twitter for Android,9,0
186,2020-10-17 02:25:02,ES cierto las llamadas diciendo que hablan de estos bancos en especial BBVA son de fraude yo caí y me quitaron 2400. Y tienen datos personales? Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/9MKQo1eR1G vía @julioastillero,Twitter for Android,17,0
187,2020-10-17 02:24:57,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter for Android,12,0
188,2020-10-17 02:24:50,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter for Android,12,0
189,2020-10-17 02:24:31,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2eMoY6hBKn via @julioastillero,Twitter Web App,6,0
190,2020-10-17 02:24:24,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2eMoY6hBKn via @julioastillero,Twitter for Android,6,0
191,2020-10-17 02:24:18,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/tuWlRXM7on vía @julioastillero,Twitter for iPhone,12,0
192,2020-10-17 02:24:12,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2eMoY6hBKn via @julioastillero,Twitter for Android,6,0
193,2020-10-17 02:23:28,"Las empresas con mejor reputación en el Perú en 2020: @AlicorpOficial apararece en primer lugar, seguida de @BackusOficial (2º) e @interbank (3º). @BCPComunica (4º), @bbva  (5º), @ScotiabankPE (6º), Nestlé (7º), Ferreyros (8º), Natura (9º) y Kimberly-Clark (10º) cierran el top 10 https://t.co/AfVznsv7Fa",Twitter for Android,25,0
194,2020-10-17 02:22:54,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2eMoY6hBKn via @julioastillero,Twitter for iPhone,6,0
195,2020-10-17 02:22:31,"Fundación BBVA premia a la Fundación Quebrantahuesos, Fundación IAR y a Antonio Cerrillo por conservar la biodiversidad | https://t.co/sEO89Klk6G https://t.co/nAooOUaGz6",Twitter Web App,1,0
196,2020-10-17 02:21:44,"#AgendaFutbolística 📆 #Jornada14

@Rayados 🆚 @ClubPueblaMX

📆 Sábado 17 de Octubre
🕞 17:06
🏟️ BBVA
📺 @FoxSportsMX

#Guard1anes2020 ⚽ #LigaBBVAMX 🤠 https://t.co/FBqbojxfIU",Twitter for iPhone,3,0
197,2020-10-17 02:21:33,"Llevo más de una semana sin poder acceder a mi cuenta @BBVA_Mex
Bajo ningún motivo pienso ""registrar"" mi rostro en su sistema.

Es increíble que no den opciones de acceso y quieran forzar a sus usuarios a dar sus datos. Terrible sus políticas vendidas como ""medidas de seguridad"". https://t.co/vztmHv9Cou",Twitter for Android,17,0
198,2020-10-17 02:21:31,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
199,2020-10-17 02:20:59,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/JvS3N2may1 a través de @julioastillero,Twitter for Android,63,0
200,2020-10-17 02:19:51,@Diego_Arvz @BBVA_Mex Que triste,Twitter for Android,0,0
201,2020-10-17 02:19:34,Super mal experiencia con @bbva me han estado cobrando 2 veces el costo de anualidad de una tarjeta de crédito que ni siquiera eh utilizado y no me ham podido reembolsar mi dinero ni aclarar cobros desde el 12 de julio. Para colmo hasta intereses me están cobrando 😠,Twitter for Android,0,1
